lag,mean,std
59,0.22406317981312732,0.07131007548653269
60,0.22486826904043836,0.07385961712384694
61,0.22554162337881506,0.07690943489399928
62,0.22603193414964431,0.07970507020111274
63,0.22610348698588978,0.081215225069195
64,0.22503505356651124,0.08254205272349119
65,0.2232630196654446,0.08261991463360711
66,0.21984233734710396,0.08239443133875193
67,0.21664664474787126,0.08111801260486379
68,0.211915516595041,0.07925332646261325
69,0.20743854521812444,0.07763272922650424
70,0.20298406906332556,0.07514854085889751
71,0.19902797462442134,0.07317903536387829
72,0.19647703536531622,0.07184124368087651
73,0.19387659158895162,0.07070748489132209
74,0.19293517840728552,0.06948995977751572
75,0.19168917188676468,0.0679648849560569
76,0.19229972761257952,0.06735184968475204
77,0.19348723592758776,0.06663247299487329
78,0.19597605110242033,0.06668452004390953
79,0.19879247570684813,0.06650095408011696
80,0.2027987035289948,0.06768260233532
81,0.20827914440009695,0.06855384974774358
82,0.2137264119080405,0.07067179196767792
83,0.22105450140067787,0.07037794542813915
84,0.22905997515811433,0.07037728369959027
85,0.23710914296278868,0.07030674232987186
86,0.24377098210775028,0.0683041468472427
87,0.2492711853455855,0.06606806519229351
88,0.2534214896839158,0.06301675787834247
89,0.2558582159600759,0.060372175413015136
90,0.257467961231722,0.058349263427903
91,0.2571171234337991,0.0573963570422056
92,0.25513712239378156,0.0564405498482176
93,0.25127238248630424,0.05622444656477935
94,0.24753090832364713,0.05617111371341136
95,0.24194092558829797,0.05591368268518593
96,0.23635952619842132,0.05606950432786044
